word,concreteness,predicted,fold,k,weighting,embedding
aquarium,4.77,4.7124369617154915,2,35,distance,crawl-300d-2M-subword.bin
arbitration,2.0,2.774681053381073,2,35,distance,crawl-300d-2M-subword.bin
arcade,4.74,4.349361777871211,2,35,distance,crawl-300d-2M-subword.bin
architect,3.74,3.8599495530194865,2,35,distance,crawl-300d-2M-subword.bin
arena,4.83,4.210343849665695,2,35,distance,crawl-300d-2M-subword.bin
ark,4.67,4.322898550886356,2,35,distance,crawl-300d-2M-subword.bin
armor,4.76,4.393252238405243,2,35,distance,crawl-300d-2M-subword.bin
arousal,2.83,2.523545603154579,2,35,distance,crawl-300d-2M-subword.bin
arrangement,2.3,2.7511361426366294,2,35,distance,crawl-300d-2M-subword.bin
arson,3.66,2.8833267575203467,2,35,distance,crawl-300d-2M-subword.bin
article,4.33,3.6578523760826496,2,35,distance,crawl-300d-2M-subword.bin
artillery,4.31,4.092587823494667,2,35,distance,crawl-300d-2M-subword.bin
artist,4.24,4.070898761890062,2,35,distance,crawl-300d-2M-subword.bin
ascension,2.37,2.609004379483273,2,35,distance,crawl-300d-2M-subword.bin
aspect,1.82,2.2254340318326467,2,35,distance,crawl-300d-2M-subword.bin
aspirin,4.76,4.142492830654112,2,35,distance,crawl-300d-2M-subword.bin
assailant,3.96,4.0531577458359225,2,35,distance,crawl-300d-2M-subword.bin
assassin,4.43,3.743643654340183,2,35,distance,crawl-300d-2M-subword.bin
assemblage,3.0,3.221534319562659,2,35,distance,crawl-300d-2M-subword.bin
assertion,2.2,2.109377117788097,2,35,distance,crawl-300d-2M-subword.bin
assessor,2.96,3.8506928428273386,2,35,distance,crawl-300d-2M-subword.bin
assimilation,2.03,2.5035086783072096,2,35,distance,crawl-300d-2M-subword.bin
atheism,2.23,2.06246439893705,2,35,distance,crawl-300d-2M-subword.bin
athlete,4.3,4.316131289804002,2,35,distance,crawl-300d-2M-subword.bin
athletics,3.65,3.8931019216011626,2,35,distance,crawl-300d-2M-subword.bin
atmosphere,3.04,2.9045607716321644,2,35,distance,crawl-300d-2M-subword.bin
atonement,1.44,2.224375572977322,2,35,distance,crawl-300d-2M-subword.bin
attendance,3.07,3.3301824974050294,2,35,distance,crawl-300d-2M-subword.bin
attention,2.3,2.3508902453893823,2,35,distance,crawl-300d-2M-subword.bin
audience,4.29,3.6306404001046113,2,35,distance,crawl-300d-2M-subword.bin
auditorium,4.7,4.452780049953606,2,35,distance,crawl-300d-2M-subword.bin
authentication,2.0,2.7580755003283195,2,35,distance,crawl-300d-2M-subword.bin
aviator,4.57,4.258591244064195,2,35,distance,crawl-300d-2M-subword.bin
axiom,2.0,2.1754550197129103,2,35,distance,crawl-300d-2M-subword.bin
babe,3.67,4.2423832218726325,2,35,distance,crawl-300d-2M-subword.bin
bachelor,4.32,4.085358167755701,2,35,distance,crawl-300d-2M-subword.bin
backpack,4.96,4.79456561014546,2,35,distance,crawl-300d-2M-subword.bin
bakery,4.83,4.61899228342756,2,35,distance,crawl-300d-2M-subword.bin
ball,5.0,4.545558191496343,2,35,distance,crawl-300d-2M-subword.bin
ballad,3.88,3.5580708100974534,2,35,distance,crawl-300d-2M-subword.bin
ballpark,4.43,4.323819320729676,2,35,distance,crawl-300d-2M-subword.bin
bank,4.78,3.7995918762119323,2,35,distance,crawl-300d-2M-subword.bin
banner,4.8,4.03582282409296,2,35,distance,crawl-300d-2M-subword.bin
baptism,3.41,3.016477224489259,2,35,distance,crawl-300d-2M-subword.bin
barber,4.59,4.559558341541129,2,35,distance,crawl-300d-2M-subword.bin
bargaining,2.76,2.687771210526,2,35,distance,crawl-300d-2M-subword.bin
baseball,4.86,4.099206961254333,2,35,distance,crawl-300d-2M-subword.bin
basin,4.63,4.524452566217254,2,35,distance,crawl-300d-2M-subword.bin
battleground,4.04,3.3442678756236064,2,35,distance,crawl-300d-2M-subword.bin
bedside,3.92,4.487393432062294,2,35,distance,crawl-300d-2M-subword.bin
beekeeper,4.67,4.286852203919066,2,35,distance,crawl-300d-2M-subword.bin
beer,4.88,4.701920445294774,2,35,distance,crawl-300d-2M-subword.bin
beneficiary,3.0,3.488463050314362,2,35,distance,crawl-300d-2M-subword.bin
bereavement,2.33,2.8092173338184905,2,35,distance,crawl-300d-2M-subword.bin
bestseller,2.59,3.758689248231203,2,35,distance,crawl-300d-2M-subword.bin
bibliography,3.96,3.8618149202436878,2,35,distance,crawl-300d-2M-subword.bin
biker,4.7,4.46440893277616,2,35,distance,crawl-300d-2M-subword.bin
bikini,4.96,4.6762721403528476,2,35,distance,crawl-300d-2M-subword.bin
bird,5.0,4.660932746466882,2,35,distance,crawl-300d-2M-subword.bin
bishop,4.21,4.1103266010105415,2,35,distance,crawl-300d-2M-subword.bin
biz,2.38,3.3358653173720745,2,35,distance,crawl-300d-2M-subword.bin
blazer,4.79,4.679634695023872,2,35,distance,crawl-300d-2M-subword.bin
blob,4.06,4.5867520842495075,2,35,distance,crawl-300d-2M-subword.bin
blouse,4.96,4.763195936016949,2,35,distance,crawl-300d-2M-subword.bin
blower,4.07,4.434196779209955,2,35,distance,crawl-300d-2M-subword.bin
blueberry,4.96,4.8824847896304,2,35,distance,crawl-300d-2M-subword.bin
blueprint,4.77,3.286560756115083,2,35,distance,crawl-300d-2M-subword.bin
blurb,3.04,3.6192010197622824,2,35,distance,crawl-300d-2M-subword.bin
bodywork,3.43,4.251066764626534,2,35,distance,crawl-300d-2M-subword.bin
bomber,4.45,4.176276061614167,2,35,distance,crawl-300d-2M-subword.bin
boon,2.48,2.4614775665632846,2,35,distance,crawl-300d-2M-subword.bin
booth,4.42,4.437130701098537,2,35,distance,crawl-300d-2M-subword.bin
boss,3.83,4.167394263867877,2,35,distance,crawl-300d-2M-subword.bin
bottle,4.91,4.704702643413519,2,35,distance,crawl-300d-2M-subword.bin
bourgeoisie,2.42,2.582798085430541,2,35,distance,crawl-300d-2M-subword.bin
boutique,4.27,4.0613549237635995,2,35,distance,crawl-300d-2M-subword.bin
bowler,4.45,4.435957752019889,2,35,distance,crawl-300d-2M-subword.bin
boxer,4.63,4.459671203061438,2,35,distance,crawl-300d-2M-subword.bin
boy,4.76,4.4956844672804905,2,35,distance,crawl-300d-2M-subword.bin
boyfriend,4.59,4.228579198448747,2,35,distance,crawl-300d-2M-subword.bin
bra,4.54,4.7468289124043554,2,35,distance,crawl-300d-2M-subword.bin
brass,4.7,4.645398633417807,2,35,distance,crawl-300d-2M-subword.bin
brethren,3.25,3.796001561408024,2,35,distance,crawl-300d-2M-subword.bin
brevity,2.23,2.025378055064598,2,35,distance,crawl-300d-2M-subword.bin
bribery,2.89,2.3843736977224608,2,35,distance,crawl-300d-2M-subword.bin
brick,4.83,4.6263268422097035,2,35,distance,crawl-300d-2M-subword.bin
bride,4.63,4.3374892045873965,2,35,distance,crawl-300d-2M-subword.bin
briefcase,4.86,4.8197095673108885,2,35,distance,crawl-300d-2M-subword.bin
broom,4.89,4.823602412755797,2,35,distance,crawl-300d-2M-subword.bin
brother,4.43,4.26643547864584,2,35,distance,crawl-300d-2M-subword.bin
builder,3.97,3.8262121133825864,2,35,distance,crawl-300d-2M-subword.bin
building,4.64,3.9818774955553993,2,35,distance,crawl-300d-2M-subword.bin
bulb,4.93,4.575208416984532,2,35,distance,crawl-300d-2M-subword.bin
bungalow,4.63,4.569368970390573,2,35,distance,crawl-300d-2M-subword.bin
burger,4.93,4.811490383861985,2,35,distance,crawl-300d-2M-subword.bin
bushel,4.3,4.520333959564134,2,35,distance,crawl-300d-2M-subword.bin
buttock,4.79,4.688627329958228,2,35,distance,crawl-300d-2M-subword.bin
buyer,4.36,3.680983546817523,2,35,distance,crawl-300d-2M-subword.bin
cactus,5.0,4.855434625998897,2,35,distance,crawl-300d-2M-subword.bin
caffeine,4.04,4.112207636832937,2,35,distance,crawl-300d-2M-subword.bin
caller,3.96,3.8383862515062814,2,35,distance,crawl-300d-2M-subword.bin
camper,4.63,4.612017568181963,2,35,distance,crawl-300d-2M-subword.bin
campfire,4.79,4.689530765764575,2,35,distance,crawl-300d-2M-subword.bin
cancer,3.86,3.5980150738612986,2,35,distance,crawl-300d-2M-subword.bin
candle,4.86,4.702018801159703,2,35,distance,crawl-300d-2M-subword.bin
candy,4.83,4.7094240300398145,2,35,distance,crawl-300d-2M-subword.bin
cannon,4.79,4.506254863361465,2,35,distance,crawl-300d-2M-subword.bin
canopy,4.52,4.679588917008407,2,35,distance,crawl-300d-2M-subword.bin
carcass,4.46,4.75582037069959,2,35,distance,crawl-300d-2M-subword.bin
caretaker,4.24,4.142032385822083,2,35,distance,crawl-300d-2M-subword.bin
carrot,5.0,4.871792550662441,2,35,distance,crawl-300d-2M-subword.bin
cartel,3.3,3.344450397958691,2,35,distance,crawl-300d-2M-subword.bin
cassette,4.6,4.4325663930907435,2,35,distance,crawl-300d-2M-subword.bin
caste,2.67,2.8293920856160817,2,35,distance,crawl-300d-2M-subword.bin
catastrophe,2.96,2.6998849677282744,2,35,distance,crawl-300d-2M-subword.bin
cathedral,4.86,4.360703691406712,2,35,distance,crawl-300d-2M-subword.bin
catheter,4.48,4.412567418824539,2,35,distance,crawl-300d-2M-subword.bin
ceasefire,3.11,2.6658263198365106,2,35,distance,crawl-300d-2M-subword.bin
cello,4.96,4.346679743300764,2,35,distance,crawl-300d-2M-subword.bin
centimeter,4.13,3.8153648205247186,2,35,distance,crawl-300d-2M-subword.bin
cereal,4.83,4.795903653740677,2,35,distance,crawl-300d-2M-subword.bin
changer,3.41,3.1334515137395353,2,35,distance,crawl-300d-2M-subword.bin
chaplain,4.33,4.2036598395294575,2,35,distance,crawl-300d-2M-subword.bin
characterization,1.81,2.405804518135494,2,35,distance,crawl-300d-2M-subword.bin
charger,4.39,4.4065257896406616,2,35,distance,crawl-300d-2M-subword.bin
chastity,2.0,2.3883101453431324,2,35,distance,crawl-300d-2M-subword.bin
checkout,3.96,3.755012273762,2,35,distance,crawl-300d-2M-subword.bin
childhood,2.53,3.3868839857185264,2,35,distance,crawl-300d-2M-subword.bin
chili,4.79,4.814914727365758,2,35,distance,crawl-300d-2M-subword.bin
choir,4.34,4.190302933987183,2,35,distance,crawl-300d-2M-subword.bin
chronology,2.29,2.7590445510717143,2,35,distance,crawl-300d-2M-subword.bin
chute,4.61,4.57569244950191,2,35,distance,crawl-300d-2M-subword.bin
citizen,4.43,3.9442587587546876,2,35,distance,crawl-300d-2M-subword.bin
class,3.85,3.702987903281727,2,35,distance,crawl-300d-2M-subword.bin
clause,2.73,2.682650142648603,2,35,distance,crawl-300d-2M-subword.bin
cleansing,2.75,2.8816384916646944,2,35,distance,crawl-300d-2M-subword.bin
clergy,4.03,3.567203425829601,2,35,distance,crawl-300d-2M-subword.bin
clipboard,4.93,4.6701361921346,2,35,distance,crawl-300d-2M-subword.bin
coaster,4.68,4.582225977541788,2,35,distance,crawl-300d-2M-subword.bin
coffee,4.81,4.703950991289985,2,35,distance,crawl-300d-2M-subword.bin
collaborator,3.46,3.701361686100263,2,35,distance,crawl-300d-2M-subword.bin
collection,4.04,3.2306309572152676,2,35,distance,crawl-300d-2M-subword.bin
collie,4.77,4.538426541708068,2,35,distance,crawl-300d-2M-subword.bin
colonialism,1.85,2.393618927065121,2,35,distance,crawl-300d-2M-subword.bin
coma,3.69,3.1081719052338714,2,35,distance,crawl-300d-2M-subword.bin
combination,2.86,2.5683971769612963,2,35,distance,crawl-300d-2M-subword.bin
comedy,3.1,3.197711730311017,2,35,distance,crawl-300d-2M-subword.bin
comet,4.67,4.132754153926439,2,35,distance,crawl-300d-2M-subword.bin
commandment,2.53,2.513033692578725,2,35,distance,crawl-300d-2M-subword.bin
commemoration,2.6,2.807836712245946,2,35,distance,crawl-300d-2M-subword.bin
commerce,2.76,3.0479380041544513,2,35,distance,crawl-300d-2M-subword.bin
communicator,3.21,3.9059513878539134,2,35,distance,crawl-300d-2M-subword.bin
commuter,3.03,4.516107541734949,2,35,distance,crawl-300d-2M-subword.bin
compassion,1.89,1.941353552820606,2,35,distance,crawl-300d-2M-subword.bin
compatibility,1.94,2.14599228158647,2,35,distance,crawl-300d-2M-subword.bin
competency,1.81,2.0925781967817425,2,35,distance,crawl-300d-2M-subword.bin
compiler,2.46,3.555097673983284,2,35,distance,crawl-300d-2M-subword.bin
compliance,1.96,2.359313954438894,2,35,distance,crawl-300d-2M-subword.bin
concerto,3.75,3.946267496928556,2,35,distance,crawl-300d-2M-subword.bin
condenser,3.96,4.2735517782288825,2,35,distance,crawl-300d-2M-subword.bin
condition,2.15,2.4828156870163225,2,35,distance,crawl-300d-2M-subword.bin
condom,4.87,4.512858621361836,2,35,distance,crawl-300d-2M-subword.bin
conduit,3.58,4.034204994313985,2,35,distance,crawl-300d-2M-subword.bin
confederacy,2.79,2.849615817830831,2,35,distance,crawl-300d-2M-subword.bin
configuration,2.54,3.0692114588498294,2,35,distance,crawl-300d-2M-subword.bin
confinement,3.61,2.999411216175433,2,35,distance,crawl-300d-2M-subword.bin
confiscation,2.9,2.5989427895009656,2,35,distance,crawl-300d-2M-subword.bin
confrontation,2.53,2.5684648900171214,2,35,distance,crawl-300d-2M-subword.bin
congrats,2.12,3.124871365447869,2,35,distance,crawl-300d-2M-subword.bin
conscience,1.96,1.8615686240854865,2,35,distance,crawl-300d-2M-subword.bin
consecration,2.07,2.4690166844083836,2,35,distance,crawl-300d-2M-subword.bin
consolation,2.14,2.286081401919148,2,35,distance,crawl-300d-2M-subword.bin
consortium,2.52,3.249111856873412,2,35,distance,crawl-300d-2M-subword.bin
conspirator,2.37,3.463615555647396,2,35,distance,crawl-300d-2M-subword.bin
constitutionality,1.7,2.2173260090979525,2,35,distance,crawl-300d-2M-subword.bin
consul,3.36,4.203067280039171,2,35,distance,crawl-300d-2M-subword.bin
consulate,3.6,4.114610505774774,2,35,distance,crawl-300d-2M-subword.bin
consultation,2.19,2.916813884737902,2,35,distance,crawl-300d-2M-subword.bin
contaminant,3.62,3.7550947217303263,2,35,distance,crawl-300d-2M-subword.bin
contemplation,1.83,2.254872581329621,2,35,distance,crawl-300d-2M-subword.bin
contender,3.0,3.242887808837938,2,35,distance,crawl-300d-2M-subword.bin
contingency,2.03,2.5163897848154306,2,35,distance,crawl-300d-2M-subword.bin
contractor,4.2,4.035572431075792,2,35,distance,crawl-300d-2M-subword.bin
contribution,2.41,2.5577118348953234,2,35,distance,crawl-300d-2M-subword.bin
controversy,2.29,2.3869483683537136,2,35,distance,crawl-300d-2M-subword.bin
convent,3.96,4.258588128488225,2,35,distance,crawl-300d-2M-subword.bin
conviction,2.07,2.1439342967751798,2,35,distance,crawl-300d-2M-subword.bin
cooker,4.22,4.617280540024861,2,35,distance,crawl-300d-2M-subword.bin
coolant,4.25,4.139374048932385,2,35,distance,crawl-300d-2M-subword.bin
cooperation,2.03,2.3037021078298423,2,35,distance,crawl-300d-2M-subword.bin
corn,4.96,4.853448385202691,2,35,distance,crawl-300d-2M-subword.bin
corps,3.43,3.9588392360228934,2,35,distance,crawl-300d-2M-subword.bin
corpse,4.89,4.406751188350826,2,35,distance,crawl-300d-2M-subword.bin
correction,3.0,2.480152230351227,2,35,distance,crawl-300d-2M-subword.bin
correlation,2.04,2.227438592755619,2,35,distance,crawl-300d-2M-subword.bin
correspondent,3.44,3.948773594065571,2,35,distance,crawl-300d-2M-subword.bin
corridor,4.72,4.449845469792543,2,35,distance,crawl-300d-2M-subword.bin
council,2.73,3.783590783219173,2,35,distance,crawl-300d-2M-subword.bin
councilor,3.78,4.137176914821535,2,35,distance,crawl-300d-2M-subword.bin
courtyard,4.57,4.718464902327495,2,35,distance,crawl-300d-2M-subword.bin
coward,2.93,3.3948391578334163,2,35,distance,crawl-300d-2M-subword.bin
cowardice,2.1,1.9631482777786418,2,35,distance,crawl-300d-2M-subword.bin
craftsman,4.0,3.9687700955932255,2,35,distance,crawl-300d-2M-subword.bin
cranberry,4.96,4.864404058604382,2,35,distance,crawl-300d-2M-subword.bin
crevice,4.43,4.329888657198377,2,35,distance,crawl-300d-2M-subword.bin
crisis,2.33,2.472396022144504,2,35,distance,crawl-300d-2M-subword.bin
crutch,4.5,3.3871335682434123,2,35,distance,crawl-300d-2M-subword.bin
cuisine,3.7,3.8121939318966653,2,35,distance,crawl-300d-2M-subword.bin
cultivation,3.13,3.123499158479591,2,35,distance,crawl-300d-2M-subword.bin
cutoff,3.62,2.8046684093521845,2,35,distance,crawl-300d-2M-subword.bin
cylinder,4.64,4.510346911242962,2,35,distance,crawl-300d-2M-subword.bin
cyst,4.23,4.3899339370885535,2,35,distance,crawl-300d-2M-subword.bin
dancer,4.75,4.348040467495848,2,35,distance,crawl-300d-2M-subword.bin
dashboard,4.61,4.301717230649677,2,35,distance,crawl-300d-2M-subword.bin
dealer,3.76,4.026103014526688,2,35,distance,crawl-300d-2M-subword.bin
dealership,4.04,4.099713613982153,2,35,distance,crawl-300d-2M-subword.bin
death,3.73,2.9112633606904876,2,35,distance,crawl-300d-2M-subword.bin
decision,2.19,2.1394929684741437,2,35,distance,crawl-300d-2M-subword.bin
decoration,3.53,3.8321394742665555,2,35,distance,crawl-300d-2M-subword.bin
deed,3.86,2.9265931992053655,2,35,distance,crawl-300d-2M-subword.bin
deer,4.86,4.757947608558635,2,35,distance,crawl-300d-2M-subword.bin
defense,2.45,3.2241043792127724,2,35,distance,crawl-300d-2M-subword.bin
deforestation,3.41,3.0516201126111318,2,35,distance,crawl-300d-2M-subword.bin
deli,4.57,4.72274451864641,2,35,distance,crawl-300d-2M-subword.bin
deliberation,2.19,2.3558396452434973,2,35,distance,crawl-300d-2M-subword.bin
delivery,3.69,3.36106495539175,2,35,distance,crawl-300d-2M-subword.bin
demeanor,2.44,2.319994417144948,2,35,distance,crawl-300d-2M-subword.bin
democrat,3.96,3.5099513072439152,2,35,distance,crawl-300d-2M-subword.bin
demolition,3.38,3.012269211699838,2,35,distance,crawl-300d-2M-subword.bin
den,4.57,4.626810367004862,2,35,distance,crawl-300d-2M-subword.bin
dentistry,3.64,3.4450622992904036,2,35,distance,crawl-300d-2M-subword.bin
departure,3.07,2.7759588167202134,2,35,distance,crawl-300d-2M-subword.bin
dependence,2.15,2.204326714583906,2,35,distance,crawl-300d-2M-subword.bin
depositor,3.96,3.635364465746636,2,35,distance,crawl-300d-2M-subword.bin
depreciation,2.0,2.7946499201077266,2,35,distance,crawl-300d-2M-subword.bin
descent,3.0,3.1805391542161083,2,35,distance,crawl-300d-2M-subword.bin
desktop,4.46,4.282487259211514,2,35,distance,crawl-300d-2M-subword.bin
destroyer,3.59,3.6486332165797846,2,35,distance,crawl-300d-2M-subword.bin
deterrence,2.08,2.378573979728464,2,35,distance,crawl-300d-2M-subword.bin
detriment,1.77,2.2965782338984133,2,35,distance,crawl-300d-2M-subword.bin
dew,4.38,4.450857835995352,2,35,distance,crawl-300d-2M-subword.bin
diagnosis,2.63,2.925679976987573,2,35,distance,crawl-300d-2M-subword.bin
dialect,2.67,2.881707069934094,2,35,distance,crawl-300d-2M-subword.bin
diamond,4.89,4.713900502305971,2,35,distance,crawl-300d-2M-subword.bin
diaphragm,3.93,4.466250626996764,2,35,distance,crawl-300d-2M-subword.bin
diarrhea,4.52,3.5917991778404175,2,35,distance,crawl-300d-2M-subword.bin
differentiation,2.16,2.360670218989015,2,35,distance,crawl-300d-2M-subword.bin
difficulty,1.9,2.209390115778531,2,35,distance,crawl-300d-2M-subword.bin
dilemma,2.0,2.198952553721324,2,35,distance,crawl-300d-2M-subword.bin
dime,4.85,3.9553056220034235,2,35,distance,crawl-300d-2M-subword.bin
dining,3.75,4.08661169530528,2,35,distance,crawl-300d-2M-subword.bin
directive,2.72,2.6890054389123086,2,35,distance,crawl-300d-2M-subword.bin
director,4.04,3.9055246420306386,2,35,distance,crawl-300d-2M-subword.bin
dirt,4.86,4.556425236823746,2,35,distance,crawl-300d-2M-subword.bin
disciple,3.29,3.7737517904807047,2,35,distance,crawl-300d-2M-subword.bin
discovery,2.36,2.584862507017856,2,35,distance,crawl-300d-2M-subword.bin
discrepancy,2.54,2.2763501755125035,2,35,distance,crawl-300d-2M-subword.bin
discrimination,2.29,2.1754063078344164,2,35,distance,crawl-300d-2M-subword.bin
disease,3.45,3.3869535636231487,2,35,distance,crawl-300d-2M-subword.bin
dishonesty,1.9,1.9914879009864168,2,35,distance,crawl-300d-2M-subword.bin
disobedience,2.52,2.1888795320060304,2,35,distance,crawl-300d-2M-subword.bin
disorder,3.1,2.4927532085444337,2,35,distance,crawl-300d-2M-subword.bin
dispersal,2.78,2.5848594629564827,2,35,distance,crawl-300d-2M-subword.bin
disturbance,2.7,2.6022393536452064,2,35,distance,crawl-300d-2M-subword.bin
division,2.8,3.1040704018585115,2,35,distance,crawl-300d-2M-subword.bin
dizziness,3.07,2.9684464872795178,2,35,distance,crawl-300d-2M-subword.bin
doc,3.68,4.165179996627966,2,35,distance,crawl-300d-2M-subword.bin
doctorate,3.4,3.449009003063674,2,35,distance,crawl-300d-2M-subword.bin
doctrine,2.12,2.0266185964266925,2,35,distance,crawl-300d-2M-subword.bin
domain,3.4,3.3769301202192423,2,35,distance,crawl-300d-2M-subword.bin
door,4.81,4.720099851172069,2,35,distance,crawl-300d-2M-subword.bin
doorstep,5.0,4.0603494883569935,2,35,distance,crawl-300d-2M-subword.bin
